system:index,area,bacia,classe,month,year,.geo
0,10354.243904884624,7421,0,11,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,72.70769320678716,7421,1,11,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,178.0020575465302,7421,2,11,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,912503.7179078701,7421,3,11,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,460.3065238994038,7421,4,11,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
