system:index,area,bacia,classe,year,.geo
0,504030.9614487729,741,0,2000,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,126778.35120845663,741,1,2000,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,38614.51434987316,741,2,2000,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
