system:index,area,bacia,classe,year,.geo
0,1006978.4031618803,751,0,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,215523.4855987219,751,1,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,100795.02516337034,751,2,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
