system:index,area,bacia,classe,year,.geo
0,2266413.048427273,7741,1,2012,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,473030.4371537705,7741,2,2012,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,227691.60183788996,7741,3,2012,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,181502.2028843291,7741,4,2012,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,35663.82087562225,7741,5,2012,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
