system:index,area,bacia,classe,year,.geo
0,1237538.3524005522,7742,1,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,349698.41791819426,7742,2,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,64845.55672780603,7742,3,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,189293.84251984762,7742,4,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,37167.49375361844,7742,5,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
