system:index,area,bacia,classe,year,.geo
0,1086837.0587638267,752,1,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,112398.10474295502,752,2,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,96013.936250876,752,3,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,77734.26177073899,752,4,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,32676.538579239572,752,5,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
