system:index,area,bacia,classe,year,.geo
0,1182377.5412249358,7742,1,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,422699.5338557485,7742,2,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,56744.00209145574,7742,3,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,146083.28990199277,7742,4,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,70639.29624592281,7742,5,1989,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
