system:index,area,bacia,classe,year,.geo
0,1336103.4295442763,76111,1,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,217056.54558067318,76111,2,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,138620.88143051154,76111,3,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,141700.46997697666,76111,4,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,21252.586843786805,76111,5,1985,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
