system:index,area,bacia,classe,year,.geo
0,1235277.7973599846,7613,0,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,203738.24853239418,7613,1,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,285576.8482018864,7613,2,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
