system:index,area,bacia,classe,year,.geo
0,976512.4432699863,751,1,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,132147.22245847076,751,2,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,103928.459810163,751,3,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,81062.72591099571,751,4,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,29711.827446503008,751,5,1994,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
