system:index,area,bacia,classe,year,.geo
0,1420895.3778624875,758,1,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,177258.44466408997,758,2,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,110734.26227942089,758,3,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,109046.84289873326,758,4,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,59053.88526108992,758,5,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
