system:index,area,bacia,classe,year,.geo
0,997389.1582857501,751,0,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,245097.25940046762,751,1,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,81041.0008956277,751,2,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
