system:index,area,bacia,classe,year,.geo
0,275373.81607459683,773,1,2013,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,57211.41375539093,773,2,2013,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,20133.802122241883,773,3,2013,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,20649.14686098263,773,4,2013,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,2517.562228153748,773,5,2013,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
