system:index,area,bacia,classe,year,.geo
0,1624491.17228936,7422,0,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,276182.98555828515,7422,1,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,103629.9056966804,7422,2,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
