system:index,area,bacia,classe,year,.geo
0,3249741.6638507317,756,0,1999,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,521977.1344231481,756,1,1999,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,258526.76338188496,756,2,1999,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
