system:index,area,bacia,classe,year,.geo
0,1945389.1920501755,76116,1,2015,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,155326.97356735234,76116,2,2015,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,102055.58600910378,76116,3,2015,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,150978.5093766727,76116,4,2015,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,17719.076045760787,76116,5,2015,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
