system:index,area,bacia,classe,year,.geo
0,1812248.0626032737,771,0,2019,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,291247.64722601103,771,1,2019,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,144823.66148063086,771,2,2019,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
