system:index,area,bacia,classe,year,.geo
0,5966334.037667175,744,1,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,657473.9381352135,744,2,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,302275.92689880275,744,3,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,248574.40891172062,744,4,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,50416.709385603506,744,5,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
