system:index,area,bacia,classe,year,.geo
0,1776713.0900557493,7617,1,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,133408.14548706802,7617,2,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,104116.19774886114,7617,3,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,104635.74750172136,7617,4,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,18538.454748096192,7617,5,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
