system:index,area,bacia,classe,month,year,.geo
0,1675.9159461515321,7621,0,11,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,63.02807746960211,7621,1,11,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,153.4603431019023,7621,2,11,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,592474.6120149503,7621,3,11,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,31.33424459925035,7621,4,11,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
