system:index,area,bacia,classe,year,.geo
0,1329514.8708057455,7612,1,1999,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,92069.37506718784,7612,2,1999,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,127790.66754290805,7612,3,1999,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,125635.09276362242,7612,4,1999,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,13604.666913628978,7612,5,1999,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
