system:index,area,bacia,classe,year,.geo
0,2897104.1741008414,756,0,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,825823.8914477351,756,1,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,307387.6023952273,756,2,1988,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
