system:index,area,bacia,classe,year,.geo
0,1091986.7154344795,759,1,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,91011.42101460084,759,2,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,95618.36075663561,759,3,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,103414.81850113835,759,4,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,14127.983743826206,759,5,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
