system:index,area,bacia,classe,year,.geo
0,1611562.687507842,7422,1,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,148636.76301728445,7422,2,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,122956.34303460269,7422,3,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,103319.26522361778,7422,4,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,17829.004761049655,7422,5,2003,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
