system:index,area,bacia,classe,year,.geo
0,1455508.5792600242,758,0,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,248309.59039852186,758,1,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,173170.64330723582,758,2,1990,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
