system:index,area,bacia,classe,year,.geo
0,1606605.1952271245,755,0,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,219435.16995861378,755,1,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,88061.39147680161,755,2,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
