system:index,area,bacia,classe,year,.geo
0,3044646.7702619,763,1,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,190508.01963581663,763,2,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,347932.8489567942,763,3,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,238518.71901925775,763,4,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,21281.75805200562,763,5,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
