system:index,area,bacia,classe,year,.geo
0,1429367.5055451214,746,0,2017,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,285653.2514461417,746,1,2017,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,91683.27496124861,746,2,2017,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
