system:index,area,bacia,classe,year,.geo
0,821.7247327359535,777,0,2015,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,383.15706029526734,777,1,2015,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,134.93839813074447,777,2,2015,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
