system:index,area,bacia,classe,year,.geo
0,1429367.5055451214,746,1,2017,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,116751.79960689551,746,2,2017,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,168901.45183924554,746,3,2017,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,76677.51333051028,746,4,2017,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,15005.76163073858,746,5,2017,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
