system:index,area,bacia,classe,year,.geo
0,1766689.9269123285,7617,0,2010,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,242326.19160882386,7617,1,2010,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,128395.5170202925,7617,2,2010,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
