system:index,area,bacia,classe,year,.geo
0,1537267.0307968124,7422,1,2019,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,196689.55224677236,7422,2,2019,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,116911.8959242043,7422,3,2019,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,114326.56887270288,7422,4,2019,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,39109.015703860496,7422,5,2019,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
