system:index,area,bacia,classe,year,.geo
0,1800621.571201903,771,0,2002,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,298806.32491167716,771,1,2002,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,148891.47519630505,771,2,2002,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
