system:index,area,bacia,classe,year,.geo
0,733732.1393514125,7421,1,2014,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,52720.980818214506,7421,2,2014,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,84644.6161229042,7421,3,2014,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,40404.91677766907,7421,4,2014,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,12066.325017974714,7421,5,2014,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
