system:index,area,bacia,classe,year,.geo
0,2148477.8297346593,7741,1,2000,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,530195.6002489033,7741,2,2000,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,274441.9878539894,7741,3,2000,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,184563.9951898662,7741,4,2000,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,46621.698150193886,7741,5,2000,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
