system:index,area,bacia,classe,month,year,.geo
0,69875.6069969538,7619,0,11,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,28698.85889903946,7619,1,11,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,7009.320460731083,7619,2,11,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,3500670.0778819746,7619,3,11,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,8252.600748934423,7619,4,11,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
