system:index,area,bacia,classe,year,.geo
0,256503.72170638788,773,1,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,69448.4017155511,773,2,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,22470.98261135983,773,3,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,23878.83774996004,773,4,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,3583.797258133905,773,5,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
