system:index,area,bacia,classe,year,.geo
0,506533.0562000779,7621,1,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,31003.482391774793,7621,2,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,25744.140339707257,7621,3,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,28897.44461313988,7621,4,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,2220.2270815881784,7621,5,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
