system:index,area,bacia,classe,month,year,.geo
0,31058.157891073555,755,0,11,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,31829.44552097777,755,1,11,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,17064.50767933446,755,2,11,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,1822429.8931177699,755,3,11,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,12087.52268046587,755,4,11,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
