system:index,area,bacia,classe,year,.geo
0,685689.8730411915,767,1,1995,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,41284.93269402828,767,2,1995,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,60120.30144717497,767,3,1995,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,43530.333881830724,767,4,1995,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,3095.946099861177,767,5,1995,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
