system:index,area,bacia,classe,year,.geo
0,1694358.4071759228,7617,0,2014,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,292520.4681885809,7617,1,2014,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,150532.76017690607,7617,2,2014,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
