system:index,area,bacia,classe,year,.geo
0,1918069.0564336383,76116,1,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,101658.5927288913,76116,2,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,167348.19144662374,76116,3,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,169970.49663843564,76116,4,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,14422.999801471879,76116,5,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
