system:index,area,bacia,classe,year,.geo
0,3365418.957412481,776,1,2018,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,273483.18811792415,776,2,2018,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,251727.07845493822,776,3,2018,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,199702.49412975268,776,4,2018,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,31783.41373632343,776,5,2018,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
