system:index,area,bacia,classe,year,.geo
0,3150038.284701745,776,0,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,697247.9802441837,776,1,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,274828.86690550623,776,2,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
