system:index,area,bacia,classe,year,.geo
0,659257.442742556,767,1,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,29501.032442268093,767,2,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,86566.00016804667,767,3,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,55086.77908579977,767,4,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,3310.13272545711,767,5,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
