system:index,area,bacia,classe,year,.geo
0,1505716.1152004972,7618,0,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,219146.75606695042,7618,1,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,93381.15005940467,7618,2,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
