system:index,area,bacia,classe,month,year,.geo
0,11476.493409775594,764,0,11,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,522.9015181457279,764,1,11,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,962.5295389413619,764,2,11,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,680524.6477972791,764,3,11,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,2303.3752420850633,764,4,11,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
