system:index,area,bacia,classe,year,.geo
0,5828123.152917333,754,1,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,627273.0759738518,754,2,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,347513.5578720611,754,3,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,443577.9644623581,754,4,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,57126.232143137335,754,5,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
