system:index,area,bacia,classe,year,.geo
0,2999783.5051649665,7619,1,2010,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,158728.431379772,7619,2,2010,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,252808.8067924353,7619,3,2010,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,161049.78432168096,7619,4,2010,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,42135.93732901438,7619,5,2010,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
