system:index,area,bacia,classe,year,.geo
0,1918069.056433639,76116,0,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,269006.7841755169,76116,1,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,184393.49643991073,76116,2,2007,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
