system:index,area,bacia,classe,month,year,.geo
0,73096.25973805622,7613,0,11,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,20538.66546364624,7613,1,11,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,4401.670884042757,7613,2,11,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,1624128.329892537,7613,3,11,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,2427.9681161071976,7613,4,11,2023,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
