system:index,area,bacia,classe,year,.geo
0,1852537.4512005437,757,1,2013,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,311687.31085935695,757,2,2013,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,127981.5621565268,757,3,2013,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,247462.80910844187,757,4,2013,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,142595.14993884898,757,5,2013,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
