system:index,area,bacia,classe,year,.geo
0,1706395.4627779338,771,0,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,379464.6047176735,771,1,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,162459.3038141705,771,2,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
