system:index,area,bacia,classe,year,.geo
0,504036.9455161182,745,1,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,57731.342083753356,745,2,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,66820.97610499164,745,3,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,22125.35215883105,745,4,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,3158.988835346293,745,5,2009,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
