system:index,area,bacia,classe,year,.geo
0,2036222.8253662335,7615,0,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,372210.2666472791,7615,1,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,180166.903905291,7615,2,2005,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
