system:index,area,bacia,classe,year,.geo
0,1305307.9270680281,7742,1,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,315355.2636883469,7742,2,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,58232.49857078621,7742,3,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,147510.71912505943,7742,4,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,52137.25486771375,7742,5,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
