system:index,area,bacia,classe,year,.geo
0,262816.80496482743,773,1,1999,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,60515.45479756733,773,2,1999,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,22267.561013473045,773,3,1999,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,27426.442745080207,773,4,1999,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,2859.477520414539,773,5,1999,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
