system:index,area,bacia,classe,year,.geo
0,846039.9712716916,751,1,2019,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,57947.19774530858,751,2,2019,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,290294.6825968792,751,3,2019,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,98068.0283375444,751,4,2019,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,30947.276244997913,751,5,2019,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
