system:index,area,bacia,classe,year,.geo
0,1342584.0509910516,7613,0,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,209873.18221874785,7613,1,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,172135.6608845829,7613,2,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
