system:index,area,bacia,classe,year,.geo
0,1903270.200179342,76116,1,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,166088.1883679418,76116,2,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,116586.0387467735,76116,3,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,159816.30399989916,76116,4,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,25708.60575506203,76116,5,2011,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
