system:index,area,bacia,classe,year,.geo
0,866313.5425163051,751,1,2018,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,59979.69496620825,751,2,2018,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,269146.20479846187,751,3,2018,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,99124.96477290482,751,4,2018,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,28610.831462379578,751,5,2018,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
