system:index,area,bacia,classe,year,.geo
0,2872373.157317613,7619,1,2014,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,204893.6285283172,7619,2,2014,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,351734.953077264,7619,3,2014,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,124233.31842610368,7619,4,2014,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,61271.40763874968,7619,5,2014,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
