system:index,area,bacia,classe,year,.geo
0,3151053.9606954977,763,1,2015,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,219486.8350990345,763,2,2015,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,309971.0313677075,763,3,2015,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
3,144129.71922011275,763,4,2015,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
4,18246.569543248657,763,5,2015,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
