system:index,area,bacia,classe,year,.geo
0,482296.6893013147,7621,0,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
1,63997.78029494311,7621,1,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
2,48103.88103009813,7621,2,1986,"{""type"":""Point"",""coordinates"":[0.0,0.0]}"
